rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/learning_rate,train/n_updates,train/approx_kl,train/value_loss
46,6017.5,1019.9952502948715,15846,471040,29,-0.003236764999164734,450,0.010017335414886475,18.25222416430712,0.007557839,0.07818359375,7.580478668212891,-0.7058621090650559,0.2,0.00028649999999999997
47,6016.0,1020.1329179375,16018,481280,30,-0.002991781403252389,460,0.10604757070541382,19.126140564084054,0.0060816584,0.05603515625,0.8884513974189758,-0.7207102264463902,0.2,0.00028619999999999996
48,6015.83950617284,1020.2973686419753,16156,491520,30,-0.0032372758304700256,470,0.01883256435394287,19.47923307865858,0.0072965994,0.0893359375,5.413411617279053,-0.6880403597652912,0.2,0.00028589999999999996
49,6012.8674698795185,1020.5043719759036,16321,501760,30,-0.0032958919563679957,480,-0.0017992258071899414,10.387890526801348,0.0062390575,0.07513671875,11.534747123718262,-0.6975481642782688,0.2,0.00028559999999999995
50,6011.611764705883,1020.6257695529412,16487,512000,31,-0.003595619695261121,490,0.011425971984863281,19.722835051417352,0.0072637284,0.084072265625,5.452852249145508,-0.7178484372794628,0.2,0.00028529999999999994
51,6011.313953488372,1020.5744269302324,17484,522240,29,-0.0020627866861468646,500,0.016782760620117188,20.465941796302797,0.012077991,0.08486328125,1.3756928443908691,-0.6860067135095597,0.2,0.000285
52,6009.431818181818,1020.537839659091,17648,532480,30,-0.0033097393135540186,510,0.014783143997192383,10.967780633568763,0.0074577318,0.083818359375,5.469204902648926,-0.6622679215669632,0.2,0.0002847
53,6010.677777777778,1020.5823925444446,17813,542720,30,-0.003428528634831309,520,0.00832521915435791,21.5042869348824,0.008812575,0.103623046875,20.97968864440918,-0.7053147780895234,0.2,0.0002844
54,6009.597826086957,1020.7086801304349,17981,552960,30,-0.0024596325715538114,530,0.006505489349365234,21.579202585220337,0.007969078,0.063427734375,22.94087791442871,-0.677516003549099,0.2,0.00028409999999999997
55,6008.387096774193,1020.8758651720431,18118,563200,31,-0.0023917481661192143,540,0.021158933639526367,22.170978220999242,0.0072424724,0.08216796875,9.061225891113281,-0.6881707449257374,0.2,0.00028379999999999996
56,6004.8421052631575,1021.0698311578948,19143,573440,29,-0.0028955246531404554,550,-0.0029625892639160156,12.318202993571758,0.00891198,0.094404296875,0.6136861443519592,-0.7087316636741161,0.2,0.00028349999999999995
57,6003.907216494846,1021.0917605051546,19310,583680,30,-0.002374209068948403,560,0.005366265773773193,23.214145216047765,0.009110429,0.073486328125,0.5796449780464172,-0.6788023582100868,0.2,0.00028319999999999994
58,6003.2959183673465,1021.1441342755103,19455,593920,30,-0.003389647773001343,570,0.0050612688064575195,23.44732115805149,0.008626434,0.09171875,13.246782302856445,-0.6824913886189461,0.2,0.00028289999999999994
59,6001.57,1020.97689041,19616,604160,30,-0.003044530668921652,580,0.0003756284713745117,12.754979445040226,0.008438629,0.08654296875,0.5614343881607056,-0.6967459493875503,0.2,0.0002826
60,5999.05,1021.3371157700001,19779,614400,31,-0.0022165144910104573,590,0.002643406391143799,24.82996040344238,0.0077451915,0.063095703125,6.6278076171875,-0.6817538142204285,0.2,0.0002823
61,5999.52,1021.11073985,20804,624640,30,-0.0022764009979437103,600,0.004336178302764893,25.17683177739382,0.0073397653,0.080439453125,17.75742530822754,-0.6941105997562409,0.2,0.00028199999999999997
62,5999.45,1021.11304708,20943,634880,30,-0.0033035203367762734,610,0.005080282688140869,25.85220107167959,0.0095255505,0.096552734375,1.6588190793991089,-0.6773598463833332,0.2,0.0002817
63,5991.25,1021.7334214199998,21103,645120,30,-0.002708897616248578,620,0.0011903047561645508,13.350179485529662,0.008092597,0.080185546875,2.4324560165405273,-0.694345643222332,0.2,0.00028139999999999996
64,5989.7,1022.01577773,21271,655360,30,-0.003128434700483922,630,-0.0017006397247314453,25.75961160540581,0.0069218604,0.088544921875,18.048234939575195,-0.6686894881725312,0.2,0.0002811
65,5989.89,1022.0449262400001,21415,665600,31,-0.0028972635144600646,640,0.0042653679847717285,26.378507054150106,0.008703953,0.104130859375,15.683611869812012,-0.6906755971908569,0.2,0.00028079999999999994
66,5990.44,1021.98017198,22436,675840,30,-0.0016128098240005785,650,0.02618628740310669,14.187265167683362,0.009571974,0.080751953125,0.573341429233551,-0.6477107924222946,0.2,0.0002805
67,5988.14,1022.34543422,22597,686080,30,-0.0030028782576846423,660,0.006129860877990723,27.04478686541319,0.009498201,0.08517578125,19.789899826049805,-0.6520073336362838,0.2,0.0002802
68,5992.5,1022.1704112000001,22764,696320,30,-0.0023495372306206264,670,0.014260292053222656,27.68750028848648,0.00735116,0.075712890625,2.1748297214508057,-0.6538616953790188,0.2,0.0002799
69,5992.5,1022.2897592500002,22903,706560,30,-0.00234500587626826,680,0.004670977592468262,27.66284685373306,0.008768462,0.081328125,11.264005661010742,-0.6339333483576775,0.2,0.00027959999999999997
70,5994.64,1022.2448166199999,23067,716800,31,-0.002585422191186808,690,-0.003618001937866211,14.708199422210456,0.0065216036,0.073662109375,7.0253825187683105,-0.6083888976275921,0.2,0.0002793
71,5993.4,1022.0975416299999,24092,727040,30,-0.0024468870923737996,700,0.002141714096069336,28.453028580844403,0.008579833,0.076103515625,3.1863346099853516,-0.6208890652656556,0.2,0.00027899999999999995
72,5995.66,1022.16868785,24234,737280,30,-0.0027879395688069054,710,0.001096487045288086,29.125683468878268,0.010918821,0.085634765625,1.2788958549499512,-0.6360609301924706,0.2,0.0002787
73,5994.98,1022.3095276600001,24389,747520,30,-0.003050329614779912,720,0.002939939498901367,15.308622350096703,0.007749622,0.092705078125,0.6914148926734924,-0.6223198798298836,0.2,0.0002784
74,5998.21,1022.09221784,24554,757760,30,-0.0016999013168970123,730,0.003188908100128174,29.19123896881938,0.0071322173,0.077626953125,15.096604347229004,-0.6580031239986419,0.2,0.0002781
75,6000.23,1022.2848392899999,24717,768000,31,-0.002591957642871421,740,0.012516319751739502,29.546980408132075,0.009886402,0.093134765625,2.3109641075134277,-0.6394716063141823,0.2,0.0002778
76,6001.73,1022.14743065,33336,778240,23,-0.002943785875395406,750,0.0156591534614563,29.582043941617012,0.009044895,0.093671875,7.514545917510986,-0.6666006538271904,0.2,0.00027749999999999997
77,6000.41,1022.0033898199998,33499,788480,23,-0.0018692548500257545,760,0.004999935626983643,15.176854728907347,0.0061695934,0.0759765625,44.065155029296875,-0.6538645730912686,0.2,0.0002772
78,5995.45,1022.4101080999998,33664,798720,23,-0.003108811744314153,770,0.007876276969909668,30.17941794961691,0.01152853,0.089990234375,13.187908172607422,-0.6783272334933281,0.2,0.0002769
79,5993.94,1022.4116341899997,33806,808960,23,-0.0023536456032888964,780,0.005091965198516846,30.85458944439888,0.008242995,0.09287109375,27.50334358215332,-0.6940833424031735,0.2,0.0002766
80,5998.52,1022.5187384400001,33960,819200,24,-0.001282191944483202,790,0.010585427284240723,15.760219942480326,0.0071952394,0.067412109375,16.10748863220215,-0.669221028983593,0.2,0.0002763
81,5995.47,1022.4846180900001,34961,829440,23,-0.004273030889744405,800,-0.002156972885131836,30.883814827799796,0.010950017,0.103994140625,47.7862663269043,-0.6895199474692345,0.2,0.000276
82,5993.48,1022.5115476599999,35123,839680,23,-0.0030416963770403525,810,0.002917647361755371,32.03557661414146,0.009565746,0.09732421875,9.713376998901367,-0.6803859914839268,0.2,0.0002757
83,5995.9,1022.3284839000002,35256,849920,24,-0.0033703552148654126,820,0.0071222782135009766,32.10182864397764,0.011846197,0.12638671875,8.6383056640625,-0.6435103552043437,0.2,0.00027539999999999997
84,5996.56,1022.3866294699999,35415,860160,24,-0.0031500353330920915,830,0.00034999847412109375,16.43786852568388,0.008255109,0.09427734375,0.5368847846984863,-0.6350651244819164,0.2,0.00027509999999999996
85,5995.11,1022.4130741099999,35567,870400,24,-0.00419059181411285,840,0.009368896484375,32.45757775425911,0.009751603,0.09408203125,20.117061614990234,-0.6495658122003078,0.2,0.0002748
86,5994.63,1022.6886483999999,36478,880640,24,-0.003786743544624187,850,0.011982560157775879,32.96063182204962,0.008765342,0.092001953125,9.029343605041504,-0.6702774065732956,0.2,0.0002745
87,5994.28,1022.66217446,36626,890880,24,-0.0018722079836879857,860,0.021877288818359375,17.148265844881536,0.0067757526,0.072919921875,0.6561458110809326,-0.644569324105978,0.2,0.0002742
88,5990.74,1022.4945083399999,36780,901120,24,-0.005260877385153435,870,0.014109015464782715,33.84092491418123,0.01238442,0.120634765625,32.67806625366211,-0.6534647840261459,0.2,0.0002739
89,5989.68,1022.76238914,36919,911360,24,-0.004379389428067953,880,0.013910174369812012,33.33531412303448,0.008164087,0.09158203125,5.482996940612793,-0.6360561136901378,0.2,0.0002736
90,5987.54,1022.9690529400001,37068,921600,24,-0.0023017271870048716,890,0.02447688579559326,17.859253638386726,0.0069810525,0.06830078125,1.0751594305038452,-0.6509047442674637,0.2,0.0002733
91,5983.05,1023.2396339,38008,931840,24,-0.00276008982793428,900,0.006548583507537842,33.967884145081044,0.0069340765,0.07125,13.673357963562012,-0.6455003283917904,0.2,0.00027299999999999997
92,5982.03,1023.4266166300002,38162,942080,24,-0.004363207741989754,910,0.012519538402557373,34.617975102365016,0.010043162,0.118779296875,5.403191089630127,-0.6317663414776326,0.2,0.00027269999999999996
93,5975.32,1023.76121753,38305,952320,24,-0.0026528747554402797,920,0.004109203815460205,33.92631597161293,0.008143867,0.096767578125,15.619512557983398,-0.6084416536986827,0.2,0.0002724
94,5979.72,1023.6627105,38452,962560,25,-0.0033194014051696284,930,0.0019440650939941406,17.31695951074362,0.0077993483,0.07314453125,0.8984641432762146,-0.6112804445624351,0.2,0.0002721
95,5977.58,1023.8775305199998,38604,972800,25,-0.002891675490536727,940,0.0011923909187316895,34.73251238435507,0.0107320845,0.09001953125,13.815372467041016,-0.5927450244128704,0.2,0.0002718
96,5979.51,1023.5895212199997,39611,983040,24,-0.003102663459430914,950,0.014397978782653809,34.99406907737255,0.007984744,0.0935546875,10.047118186950684,-0.6001653903722763,0.2,0.0002715
97,5976.05,1023.7664259999999,39772,993280,24,-0.0021941370173590258,960,0.008765161037445068,18.939787140488626,0.009718282,0.08029296875,0.7143505811691284,-0.5887294906377792,0.2,0.0002712
98,5976.47,1023.67536042,39941,1003520,25,-0.0029039867885876447,970,0.008439183235168457,35.491405286192894,0.011054742,0.098681640625,9.47473430633545,-0.5998874314129352,0.2,0.00027089999999999997
99,5977.57,1023.56445891,40111,1013760,25,-0.0030148803861811757,980,0.006218254566192627,34.79334762364626,0.004925152,0.049267578125,21.921213150024414,-0.6024329847097397,0.2,0.00027059999999999996
100,5975.69,1023.8447327300001,40250,1024000,25,-0.0026203226327197624,990,0.018013477325439453,35.962983828485015,0.0094274925,0.106005859375,8.996979713439941,-0.6261305002868176,0.2,0.00027029999999999996
101,5977.06,1023.77571914,41284,1034240,25,-0.002988806996727362,1000,0.016918182373046875,19.14206140100956,0.008478423,0.0888671875,1.0476248264312744,-0.6222708144783974,0.2,0.00027
102,5977.13,1023.7645523499999,41451,1044480,25,-0.0028907248703762887,1010,0.022354543209075928,36.47410811185837,0.007450794,0.083896484375,10.470963478088379,-0.6591893473267555,0.2,0.0002697
103,5978.19,1023.7139979299998,41596,1054720,25,-0.0028422882844461126,1020,0.002894878387451172,36.07409272730351,0.007461405,0.076572265625,49.96178436279297,-0.6063093642890454,0.2,0.0002694
104,5978.27,1023.8661730799998,41759,1064960,25,-0.002079248873924371,1030,0.01948690414428711,18.752949930727482,0.007242731,0.092021484375,10.899121284484863,-0.6259792371094227,0.2,0.0002691
105,5980.58,1023.9300557699999,41925,1075200,25,-0.0027171909557364413,1040,0.000973045825958252,35.78760409832001,0.010876847,0.07978515625,4.865274429321289,-0.6192071640491486,0.2,0.0002688
106,5983.02,1023.6972790899999,42934,1085440,25,-0.002746833980490919,1050,0.008110404014587402,36.85130955040455,0.011175731,0.12650390625,1.405703067779541,-0.6350334165990352,0.2,0.00026849999999999997
107,5981.93,1023.6633931900001,43091,1095680,25,-0.002467340748407878,1060,0.05640476942062378,18.74660819798708,0.007991562,0.09541015625,17.416860580444336,-0.6025121104717255,0.2,0.00026819999999999996
108,5981.3,1023.57811113,43240,1105920,25,-0.0027895357538363897,1070,0.010078728199005127,36.958309054374695,0.00852228,0.066142578125,42.68124771118164,-0.6131467287242413,0.2,0.0002679
109,5980.56,1023.5650143600001,43399,1116160,25,-0.0024011389623046853,1080,0.013796389102935791,37.464119592309,0.008573202,0.094443359375,22.31576919555664,-0.6153650179505348,0.2,0.0002676
110,5983.42,1023.65257584,43526,1126400,25,-0.0018182390404399484,1090,0.019286394119262695,35.98992896288633,0.007945335,0.087724609375,10.273571968078613,-0.6105951614677906,0.2,0.0002673
111,5985.78,1023.6088561700001,44452,1136640,25,-0.0020104998440365306,1100,-0.0005797147750854492,18.98647047802806,0.0075429813,0.07453125,1.7016767263412476,-0.6044345918297768,0.2,0.000267
112,5985.44,1023.69218338,44604,1146880,25,-0.0037227266383706593,1110,0.010390400886535645,36.75314985126257,0.007945916,0.09982421875,33.72566604614258,-0.6071356670558452,0.2,0.0002667
113,5986.93,1023.70704478,44735,1157120,25,-0.002256832589046098,1120,0.0012644529342651367,37.60653013721108,0.011512105,0.078193359375,4.4084343910217285,-0.6157632751762867,0.2,0.00026639999999999997
114,5989.59,1023.57118409,44878,1167360,26,-0.002031126034562476,1130,0.00034165382385253906,19.7499629381299,0.008544609,0.081064453125,15.777969360351562,-0.6025485926866532,0.2,0.00026609999999999996
115,5995.04,1023.3237265899999,45027,1177600,26,-0.0010222603369038552,1140,1.7523765563964844e-05,38.70950712114573,0.008451752,0.095576171875,30.65938377380371,-0.6038588398694992,0.2,0.00026579999999999996
116,5994.4,1023.44394231,45949,1187840,25,-0.002063508400024148,1150,0.0056975483894348145,37.99307853281498,0.0061328253,0.083271484375,1.5481910705566406,-0.6168738335371018,0.2,0.0002655
117,5999.64,1023.37554143,46101,1198080,25,-0.003755489731556736,1160,-0.0018159151077270508,19.10270179197192,0.008285751,0.0725390625,0.5777042508125305,-0.6009274533390999,0.2,0.0002652
118,5998.82,1023.5586555800002,46266,1208320,26,-0.003942616993153934,1170,0.012381315231323242,38.473361209630966,0.009680147,0.083759765625,23.212989807128906,-0.6146932415664196,0.2,0.0002649
119,6000.02,1023.73321821,46430,1218560,26,-0.002648662595602218,1180,0.00378340482711792,38.13563464850187,0.009376021,0.084501953125,24.30670738220215,-0.6457719101011753,0.2,0.0002646
120,5999.53,1023.75591868,46568,1228800,26,-0.003513724494841881,1190,0.006434500217437744,37.46182495862246,0.0074116783,0.082451171875,42.22483825683594,-0.6849985165894031,0.2,0.0002643
121,6002.34,1023.7697949500001,47595,1239040,26,-0.0031019158742856233,1200,-0.00044989585876464844,20.007384649813176,0.008295961,0.075263671875,4.937460899353027,-0.653730329722166,0.2,0.00026399999999999997
122,6005.0,1023.6659981500001,47765,1249280,26,-0.002790737408795394,1210,0.005872011184692383,38.411475535929206,0.00888602,0.10837890625,4.534359931945801,-0.6423757453262806,0.2,0.00026369999999999996
123,6003.66,1023.70665725,47909,1259520,26,-0.0029873948608292265,1220,-0.0010100603103637695,38.88945345044136,0.009971485,0.082138671875,24.274089813232422,-0.6343962477147579,0.2,0.00026339999999999995
124,6002.01,1023.9119365799999,48070,1269760,26,-0.002616483844467439,1230,0.0006569623947143555,20.024211028069256,0.008537258,0.09470703125,3.5198380947113037,-0.667213745713234,0.2,0.0002631
125,6005.91,1023.8520272000001,48236,1280000,26,-0.0012049182393820957,1240,0.007925212383270264,38.14333244293928,0.0064970916,0.08544921875,31.364179611206055,-0.6361107456684113,0.2,0.0002628
126,6006.9,1023.8767799599998,49266,1290240,26,-0.0024914198109763676,1250,0.01518625020980835,39.167037907540795,0.0073524714,0.09359375,46.34202575683594,-0.6685358619689942,0.2,0.0002625
127,6004.68,1023.95611708,49403,1300480,26,-0.003230566440615803,1260,0.02186870574951172,38.816934413015844,0.00534548,0.058330078125,18.452102661132812,-0.6165112034976482,0.2,0.0002622
128,6003.15,1023.98774048,49549,1310720,26,-0.0021836723771411926,1270,0.02206742763519287,20.059629276394844,0.008707128,0.10732421875,12.627084732055664,-0.6340745197236538,0.2,0.00026189999999999997
129,6007.62,1023.76456429,49697,1320960,26,-0.0022783225221792236,1280,-0.0024605989456176758,39.473850603848696,0.008926646,0.085517578125,21.735166549682617,-0.6124724853038788,0.2,0.00026159999999999996
130,6006.49,1023.9049502099999,49822,1331200,26,-0.0018909613811410964,1290,0.005788445472717285,39.82097755670547,0.008765973,0.100048828125,12.474328994750977,-0.6445014774799347,0.2,0.00026129999999999995
131,6009.06,1023.8904794700002,50742,1341440,26,-0.0018562205039779655,1300,-0.0062906742095947266,20.224271400719882,0.007193233,0.0738671875,10.92210578918457,-0.6206182257831097,0.2,0.000261
132,6008.19,1023.8394725500001,50890,1351680,26,-0.002677761406521313,1310,-0.0033222436904907227,40.22964273750782,0.010096131,0.087880859375,10.127643585205078,-0.6754417650401592,0.2,0.0002607
133,6009.52,1023.74814065,51016,1361920,26,-0.002995077913510613,1320,0.00010770559310913086,39.725398183465,0.008191428,0.084833984375,0.7874675989151001,-0.644717552959919,0.2,0.0002604
134,6011.2,1023.5064778,51162,1372160,26,-0.0025762613202095965,1330,0.007156014442443848,20.338245515972375,0.0088446075,0.08359375,35.14203643798828,-0.6467979948222637,0.2,0.0002601
135,6011.58,1023.51665048,51310,1382400,26,-0.004652689976792317,1340,0.004081130027770996,40.20994153231382,0.010538772,0.111669921875,0.78485107421875,-0.6167887544631958,0.2,0.00025979999999999997
136,6013.46,1023.4982545299999,52214,1392640,26,-0.0025367639132309705,1350,0.004702329635620117,39.842629415988924,0.0073995157,0.0837109375,44.19997787475586,-0.6005731892585754,0.2,0.00025949999999999997
137,6015.04,1023.4406115400001,52356,1402880,26,-0.0038208534143632277,1360,0.009980440139770508,20.79954713374376,0.0073913136,0.091123046875,2.8552865982055664,-0.6262304107844829,0.2,0.00025919999999999996
138,6014.9,1023.34056167,52504,1413120,26,-0.002581755894352682,1370,0.004976511001586914,40.135948901176455,0.006440293,0.07044921875,11.60653018951416,-0.5989186553657055,0.2,0.00025889999999999995
139,6012.35,1023.62038808,52654,1423360,27,-0.002211480409023352,1380,0.003618896007537842,40.3379014185071,0.007223678,0.06740234375,20.17156410217285,-0.6208872596919537,0.2,0.0002586
140,6012.44,1023.6842112400002,52779,1433600,27,-0.0022600597486598416,1390,0.00889521837234497,39.60415148705244,0.008693754,0.094658203125,49.6111946105957,-0.624252061843872,0.2,0.0002583
141,6013.61,1023.7916399399999,53699,1443840,26,-0.002284954483038746,1400,0.014827370643615723,20.535055687725546,0.0078922305,0.087216796875,11.618637084960938,-0.6147151491045952,0.2,0.000258
142,6008.31,1024.12428125,53846,1454080,27,-0.00269192695239326,1410,0.014276087284088135,40.47449199974537,0.008240156,0.1033203125,27.059175491333008,-0.6432187730073928,0.2,0.0002577
143,6007.01,1024.1538294800002,53963,1464320,27,-0.0040036010439507665,1420,0.0016797780990600586,40.75796899735928,0.0105638895,0.08505859375,33.754573822021484,-0.6203480310738086,0.2,0.00025739999999999997
144,6006.13,1024.27500141,54088,1474560,27,-0.0018722595821600407,1430,-0.0025522708892822266,21.289794266819953,0.0070493864,0.073046875,1.2218217849731445,-0.6258759509027004,0.2,0.00025709999999999996
145,6005.55,1024.1754130299998,54222,1484800,27,-0.0018441180005902425,1440,0.005622982978820801,42.128686308562756,0.006477081,0.06861328125,6.324860572814941,-0.6116951994597912,0.2,0.00025679999999999995
146,6008.96,1024.2630268599999,55071,1495040,27,-0.0032486382592469454,1450,0.005927979946136475,41.4408384552598,0.0075010546,0.082607421875,0.9280365705490112,-0.6021042208373547,0.2,0.00025649999999999995
147,6007.24,1024.4201859,55184,1505280,27,-0.003086328222125303,1460,0.0036854147911071777,41.06802033573389,0.0092877,0.094248046875,2.8768770694732666,-0.5873482102155685,0.2,0.0002562
148,6006.46,1024.2800815399999,55315,1515520,27,-0.00360848139913287,1470,0.013181209564208984,21.418161693811417,0.008576604,0.085673828125,0.6567994952201843,-0.6012569922208786,0.2,0.0002559
149,6009.93,1024.18645142,55446,1525760,27,-0.0021555630007060243,1480,0.008408129215240479,41.27984450817108,0.006817475,0.09642578125,14.268887519836426,-0.584901078492403,0.2,0.0002556
150,6010.26,1024.14747102,55559,1536000,27,-0.0019799621147103606,1490,0.010924577713012695,41.52917490363121,0.007617116,0.0652734375,49.960391998291016,-0.5839486976712942,0.2,0.00025529999999999997
151,6014.41,1023.89715574,56413,1546240,27,-0.0017698465539433528,1500,0.014348745346069336,21.44029823333025,0.004828702,0.05724609375,6.474781036376953,-0.5971110481023788,0.2,0.00025499999999999996
152,6014.9,1023.87419232,56570,1556480,27,-0.0027894590178038927,1510,0.011048734188079834,41.8510581317544,0.008004848,0.08103515625,1.2609812021255493,-0.6229797740280628,0.2,0.00025469999999999996
153,6009.46,1024.18042336,56725,1566720,27,-0.002734235656680539,1520,0.011263370513916016,41.15825104519725,0.009349094,0.09591796875,17.7630558013916,-0.6208585087954998,0.2,0.00025439999999999995
154,6008.93,1024.0956554799998,56851,1576960,27,-0.003069709096744191,1530,-0.0002447366714477539,41.41784264177084,0.007940069,0.089921875,7.640697002410889,-0.6088433821499347,0.2,0.0002541
155,6007.91,1024.3977378299999,57000,1587200,27,-0.001284089841064997,1540,0.013433635234832764,21.722995102852583,0.00826125,0.0794921875,1.984328269958496,-0.6182988275587559,0.2,0.0002538
156,6009.86,1024.33796438,57953,1597440,27,-0.0024736589725944213,1550,0.0029435157775878906,41.28523052304983,0.007883793,0.084716796875,0.6408745050430298,-0.6077763441205025,0.2,0.0002535
157,6008.14,1024.57985463,58083,1607680,27,-0.00327890897897305,1560,0.004341304302215576,40.64428597599268,0.008259343,0.102255859375,39.90685272216797,-0.6217403842508793,0.2,0.0002532
158,6008.65,1024.6106937200002,58226,1617920,27,-0.0015857409460295457,1570,0.00214540958404541,21.520978961735963,0.004846911,0.063193359375,75.14395141601562,-0.5888071851432324,0.2,0.00025289999999999997
159,6009.62,1024.5325863700002,58377,1628160,27,-0.0024854569270974024,1580,0.0045313239097595215,42.411566068530085,0.0068517746,0.07115234375,2.314833641052246,-0.6258864042162895,0.2,0.00025259999999999996
160,6012.15,1024.5830928000003,58512,1638400,28,-0.0029032869299408046,1590,0.005805075168609619,42.423987613916395,0.0076049315,0.075947265625,6.125892162322998,-0.592944932281971,0.2,0.00025229999999999995
161,6008.48,1024.58419664,59486,1648640,27,-0.002290652353694895,1600,0.007754385471343994,21.096313321590422,0.006584336,0.08416015625,5.018113136291504,-0.5927030889689923,0.2,0.00025199999999999995
162,6008.68,1024.7140227800003,59651,1658880,27,-0.00351714735646965,1610,0.0022095441818237305,41.78669402986765,0.008660005,0.07466796875,101.43522644042969,-0.6064469991624355,0.2,0.0002517
163,6007.9,1024.60773313,59819,1669120,27,-0.001794429502915591,1620,0.00692594051361084,41.90675867289305,0.0080758305,0.086962890625,66.52145385742188,-0.6122503982484341,0.2,0.0002514
164,6009.88,1024.57878431,59960,1679360,28,-0.001230583510186989,1630,0.011697947978973389,41.19087196648121,0.0039696484,0.052548828125,84.3947982788086,-0.5683263453096151,0.2,0.0002511
165,6010.47,1024.72042993,60121,1689600,28,-0.0017674425430595875,1640,0.017275333404541016,21.245562455654145,0.0071887122,0.0792578125,1.7040126323699951,-0.5654129287600518,0.2,0.00025079999999999997
166,6011.53,1024.81725572,61154,1699840,27,-0.003926307790388819,1650,0.0070375800132751465,42.61668225973845,0.009142879,0.084462890625,40.6666374206543,-0.5956736941635609,0.2,0.00025049999999999996
167,6013.29,1024.83125999,61299,1710080,27,-0.0033929374476429075,1660,0.0044269561767578125,43.05451407551765,0.008364769,0.0840234375,7.222320556640625,-0.594189597517252,0.2,0.00025019999999999996
168,6015.72,1024.892847,61461,1720320,27,-0.0032861793314805255,1670,-0.0009161233901977539,21.099730895161628,0.007340768,0.099892578125,6.616575241088867,-0.5793122384697199,0.2,0.00024989999999999995
169,6011.47,1025.1529784999998,61630,1730560,28,-0.003621620328340214,1680,0.005594193935394287,41.9885655990243,0.007817763,0.094609375,11.077199935913086,-0.5843350240588188,0.2,0.00024959999999999994
170,6010.69,1025.0744985899998,61800,1740800,28,-0.004265997056209016,1690,0.005544304847717285,42.282319881469014,0.008052248,0.091650390625,2.301210403442383,-0.5735615542531014,0.2,0.0002493
171,6010.99,1025.09259525,62817,1751040,27,-0.0013676267367554828,1700,0.006379902362823486,42.789132516980175,0.006591536,0.073603515625,0.7016100287437439,-0.5713030913472176,0.2,0.000249
172,6007.03,1025.1280348299997,62980,1761280,27,-0.002253758158767596,1710,0.01615309715270996,21.27636278182268,0.006784244,0.078564453125,31.62135124206543,-0.5493355625867844,0.2,0.0002487
173,6006.29,1025.0339547499998,63148,1771520,28,-0.0026619713520631195,1720,0.004444003105163574,41.6435685557127,0.0089572985,0.0791796875,28.545202255249023,-0.5717917016148567,0.2,0.0002484
174,6007.07,1025.08835789,63292,1781760,28,-0.0032570655655581506,1730,0.012940824031829834,42.4262136760354,0.008882917,0.097841796875,7.560733795166016,-0.5473912709206342,0.2,0.00024809999999999996
175,6003.46,1025.0839867299999,63459,1792000,28,-0.002372804777987767,1740,0.0083732008934021,21.823883366584777,0.0065976605,0.071240234375,0.569990336894989,-0.5686546085774898,0.2,0.0002478
176,6002.36,1025.3140981999998,64409,1802240,27,-0.001343831191334175,1750,0.0038048624992370605,42.462340520620344,0.0057883123,0.05359375,37.16861343383789,-0.537059595361352,0.2,0.00024749999999999994
177,6005.22,1025.11513011,64559,1812480,28,-0.002481698605697602,1760,-0.0002561807632446289,42.25455197304487,0.0053642457,0.04162109375,4.2683844566345215,-0.5647743011265993,0.2,0.0002472
178,6003.63,1025.28225538,64683,1822720,28,-0.003568925080471672,1770,0.020202577114105225,43.334649396240714,0.0066862404,0.072783203125,8.380694389343262,-0.5771308216452599,0.2,0.0002469
179,6001.42,1025.24289719,64829,1832960,28,-0.0017129449220374226,1780,0.004622459411621094,22.514982267320157,0.005070236,0.056533203125,2.1066555976867676,-0.5586397524923086,0.2,0.0002466
180,5997.39,1025.2636394400001,64978,1843200,28,-0.002746138395741582,1790,0.014081478118896484,42.82668661862612,0.00822403,0.0963671875,51.56116485595703,-0.5892402672767639,0.2,0.00024629999999999997
181,6000.6,1025.0570718,65880,1853440,28,-0.004564487128227483,1800,-0.00025177001953125,42.96895485728979,0.010154518,0.106357421875,53.81094741821289,-0.5799366396665573,0.2,0.000246
182,6006.56,1024.57477586,66028,1863680,28,-0.002318048088636715,1810,0.011099100112915039,21.301531740576028,0.008960747,0.077080078125,0.8539091348648071,-0.5658079455792904,0.2,0.00024569999999999995
183,6004.76,1024.7552230400001,66180,1873920,28,-0.003210593156691175,1820,0.005192995071411133,43.11241502553224,0.007432616,0.056435546875,52.22815704345703,-0.5459985993802547,0.2,0.0002454
184,6004.13,1024.83054496,66311,1884160,28,-0.0034628108871402217,1830,0.003628253936767578,43.19924299925566,0.0053142984,0.0582421875,32.283206939697266,-0.5864875972270965,0.2,0.00024509999999999994
185,6002.23,1024.7799174399997,66455,1894400,28,-0.0027059092033596245,1840,0.005776643753051758,22.308473874032497,0.0075854203,0.07591796875,0.928953230381012,-0.5365485239028931,0.2,0.0002448
186,6004.42,1024.8693682399999,67421,1904640,28,-0.0024346360613708385,1850,0.007217347621917725,43.025939668416974,0.007297194,0.062890625,0.9343326091766357,-0.5733113564550877,0.2,0.0002445
187,6005.54,1024.65725929,67575,1914880,28,-0.0035206454116269016,1860,0.005949854850769043,42.92595071136952,0.0076117166,0.078486328125,9.998453140258789,-0.5606589958071708,0.2,0.00024419999999999997
