from_activity,to_activity,rl_count,random_count,rl_pct,random_pct,preference_ratio,log2_ratio,avg_reward_rl,in_real_log,transition_type
phase decision taken,send confirmation receipt,0,1,0.0,0.9,25.889,4.694,0.0,True,learned_prefer
phase decision taken,set decision status,0,1,0.0,0.9,25.889,4.694,0.0,True,learned_prefer
phase decision taken,received OLO documents,0,1,0.0,0.9,25.889,4.694,0.0,True,learned_prefer
phase decision taken,treat subcases completeness,0,1,0.0,0.9,25.889,4.694,0.0,True,learned_prefer
phase decision taken,record date of decision environmental permit,0,1,0.0,0.9,25.889,4.694,0.0,True,learned_prefer
enter senddate draft decision,phase additional information received,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,coordination of application,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,start decisionphase draft decision - permitting decided,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,register date environmental permit decision,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,suspension ground applicable,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,set decision phase: draft decision permitted sent,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,publish official draft decision,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,submit draft decision,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,enter date advice on treatment of environmental permit,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
enter senddate draft decision,start WABOprocedure,0,1,0.0,0.9,25.222,4.657,0.0,True,learned_prefer
start decision phase permanent suspension sent,phase archived case,48,1,100.0,2.7,25.0,4.644,-0.013,True,learned_prefer
create message terminate request,cancel case,14,0,100.0,0.0,25.0,4.644,-0.155,True,learned_prefer
register objection and appeal periods,perspective on draft decision environmental permit received,42,1,33.6,0.9,24.721,4.628,-0.203,True,learned_prefer
enter senddate decision environmental permit,entering senddate draft decision environmental permit,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,decision date prior to decision,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,completed subcases content,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,by law,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,final VVGB applications,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,read publication date field,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,stop all running subcases 2b,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,start decisionphase draft decision - permitting decided,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,submit decision,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,phase decision ready,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,treat subcases completeness,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,register submission date request,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,applicant is stakeholder,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,phase draft decision made,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,phase advice known,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,regular procedure applies,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,registrer date of publishing received request,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,phase decision sent,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,read field phased application,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
enter senddate decision environmental permit,appeal logded,0,2,0.0,1.1,24.333,4.605,0.0,True,learned_prefer
suspend term,final VVGB applications,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,register deadline,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,grounds for refusal,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,no permit needed or only notification needed,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,subcases completeness completed,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,completed subcases content,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,terminate on request,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,creating environmental permit decision,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,registration date publication,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,publish official draft decision,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
suspend term,treat subcases completeness,0,1,0.0,0.9,23.889,4.578,0.0,True,learned_prefer
resume completeness subcases,register objection and appeal periods,82,2,84.5,2.9,23.523,4.556,-0.027,True,learned_prefer
phase asked additional information,register objection and appeal periods,43,4,100.0,3.8,23.444,4.551,-0.223,True,learned_prefer
enter date draft decisionenvironmental permit,article 34  WABO applies,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,create draft environtmental permit,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,receive additional information,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,enter senddate acknowledgement,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,submit decision,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,phase concept draft decision ready,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,phase draft decision sent,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,phase draft decision ready,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,publication date draft decision,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,send procedure confirmation,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,set decision phase decision permitting decided,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,submit draft decision,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,send procedure confirmation,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,enter date draft decisionenvironmental permit,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,enrich draft decision environmental permit,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,read publication date field,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,message change status,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,reception through OLO,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,phase concept draft decision ready,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,subcases completeness completed,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,creating environmental permit decision,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,decided on draft decision environmental permit,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,enter senddate procedure confirmation,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,entering senddate draft decision environmental permit,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,term perspective on draft decision,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,entering senddate draft decision environmental permit,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,register submission date request,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
phase draft decision made,enter senddate draft decision,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
enter date draft decisionenvironmental permit,registrer date of publishing received request,0,1,0.0,1.0,23.0,4.524,0.0,True,learned_prefer
retrieve missing data,creating environmental permit decision,1,2,33.3,1.6,22.2,4.472,-0.013,True,learned_prefer
resume completeness subcases,set decision phase: draft decision permitted sent,15,0,15.5,0.0,22.097,4.466,-0.083,True,learned_prefer
decision date prior to decision,generating decision no permit required,22,1,25.6,0.8,21.59,4.432,-0.013,True,learned_prefer
enter senddate continuation,send confirmation receipt,278,1,99.6,3.1,21.589,4.432,-0.014,True,learned_prefer
registration date publication,enter senddate decision procedure term extension,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,enter senddate updated plan,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,WAW permit aspect,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,decision keep permanently suspended,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,suspension ground applicable,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,start WABOprocedure,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,treat subcases content,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,set decision status,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,set decision phase decision permitting decided,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,set decision phase: draft decision permitted sent,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,transcript decision environmental permit to stakeholders,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,register submission date request,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,read publication date field,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,record date of decision environmental permit,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,phase archived case,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,enter senddate decision suspension,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,inform BAG administrator,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,entering senddate draft decision environmental permit,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,enter enddate suspension art. 33 WABO,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
registration date publication,register objection and appeal periods,0,2,0.0,1.2,21.533,4.428,0.0,True,learned_prefer
phase concept decision ready,phase application receptive,53,1,98.1,3.1,21.269,4.411,-0.015,True,learned_prefer
decision permanently suspended,treat subcases completeness,10,0,100.0,0.0,21.0,4.392,-0.013,True,learned_prefer
start date suspension competent authority,send suspension by competent authority,5,0,100.0,0.0,21.0,4.392,-0.013,True,learned_prefer
treat subcases content,entering senddate draft decision environmental permit,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,phase decision ready,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,generate publication document decision environmental permit,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,creating cover letter decision,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,creating decision procedure term extension,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,phase asked additional information,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,phase draft decision made,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,enter senddate updated plan,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,create decision no permit required,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,determine cause for suspension article 34 WABO,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,received OLO documents,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,record date of decision environmental permit,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,activities regular procedure,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,phase procedure term suspended,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,phase procedure resumed,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,subcase WAW completed,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,registration date publication,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,term for submitting updated plan,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,terminate on request,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,submit decision,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
treat subcases content,submit draft decision,0,3,0.0,1.4,20.905,4.386,0.0,True,learned_prefer
